artistName,musicName,Radiojavan_play,Radiojavan_likes,pubdate,lyric,musicID,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Alishmas,Fogholadeh,18697835,16812,Feb 6 2016,"وقتی که بشی از خواب بیدار کنارم
یه روز خوب همرات میاد، حرفا زیاد

حسودی می کنن اطرافیا
ولی من نمیزارم اشکات بیاد پایین از چشات

کسی رو نمیزارم جات بیاد
کسی رو نمیزارم جات بیاد

همیشگیمی، تو زندگیمی
تو اوج دیوونگی و دلبستگیمی

تو آسمونی، تو مهربونی
قلب منو هر جا میری میکشونی

با تو که هستم چیزی نمیخوام
واسم بسه همینکه با تو راه میام

من دل سپردم به تو، غصه ات رو خوردم
رفتی و دیدی من تو رو از یاد نبردم

فوق العاده ام با تو، ول نکن دستاتو
تو دل من کسی، نمیگیره جاتو

فوق العاده ام با تو، ول نکن دستاتو
تو دل من کسی، نمیگیره جاتو

چشامو می بندم دوباره تو رو یادم میاد
که داری میخندی و میگم دوست دارم زیاد

تو فوق العاده بودی واسه من آره
بعد تو هیچ آدمی سر رو بالشتم نمیزاره

از وقتی رفتی دیگه بوی عطرت تو تخت نی
من حالم بد تر از قبله، دنیا داره میشه تخریب

دل من تنگ میشه وقتی که هستی
حتی برات اگه یه وقتی، اشکات دراد میشم زخمی

چرا رفتی؟ ...

عاشق تو شدم، شدی تو مثل خودم
خوشبختیم ماله تو، میمیرم دور از تو باشم

عاشق تو شدم، شدی تو مثل خودم
خوشبختیم ماله تو، میمیرم دور از تو باشم

فوق العاده ام با تو، ول نکن دستاتو
تو دل من کسی، نمیگیره جاتو

فوق العاده ام با تو، ول نکن دستاتو
تو دل من کسی، نمیگیره جاتو",7owPxNBZkjXGq3nWjpThwq,17,0.762,0.825,0,-5.877000000000001,1,0.075,0.0475,0.000245,0.23600000000000002,0.521,128.02200000000002,audio_features,7owPxNBZkjXGq3nWjpThwq,spotify:track:7owPxNBZkjXGq3nWjpThwq,https://api.spotify.com/v1/tracks/7owPxNBZkjXGq3nWjpThwq,https://api.spotify.com/v1/audio-analysis/7owPxNBZkjXGq3nWjpThwq,245664,4
Morteza Pashaei,Bia Bargard,18649231,27332,Sep 25 2012,"بیا برگرد نزار دیر بشه خسته شم
نزار قلبم بره جایی وابسته شم
دل من تنگ شده باز بیا پیش من
بیا بازم تو گوشم یه حرفی بزن
بگو دوستم داری
من که دوست دارم
بیا برگرد نزار بی تو جایی برم
بیا برگرد دل من برات پر زده
بیا تنها نرو وای! جدایی بده
بگو دوستم داری زل بزن توی چشم
بزار حرف دلم رو دوباره بگم
تورو می خوام بیا تو هنوز عشقمی
بگو تنگ دلت واسه من یکمی
بیا برگرد هنوزم دلم خونَته
بیا برگرد یه بار گوش به حرفم بده
تورو می خوام بیا تو هنوز عشقمی
بگو تنگه دلت واسه من یکمی

بیا بازم بیا دل ببازم بیا
بیا دنیام و با تو بسازم
بیا
بیا دنیام شده باز تماشای تو
دل من تنگ شده واسه چشمای تو
دلم هرجا بری میگه دنبالته
بیا احساس من قلب من مال تو
بیا تنهام نزار دیگه برگرد بیا
تو که میدونی پیشِ همه قلب ما
بگو دوستم داری زل بزن توی چشم
بزار حرف دلم رو دوباره بگم
تورو می خوام بیا تو هنوز عشقمی
بگو تنگ دلت واسه من یکمی
بیا برگرد هنوزم دلم خونَته
بیا برگرد یه بار گوش به حرفم بده
تورو می خوام بیا تو هنوز عشقمی
بگو تنگه دلت واسه من یکمی
بگو دوستم داری… داری
بیا برگرد .. بیا برگرد

بگو دوستم داری زل بزن توی چشم
بزار حرف دلم رو دوباره بگم
تورو می خوام بیا تو هنوز عشقمی
بگو تنگ دلت واسه من یکمی
بیا برگرد هنوزم دلم خونَته
بیا برگرد یه بار گوش به حرفم بده
تورو می خوام بیا تو هنوز عشقمی
بگو تنگه دلت واسه من یکمی",5veqd9i6rC4EUvvGp5axr4,22,0.853,0.813,6,-3.5780000000000003,0,0.0633,0.0822,5.5e-05,0.251,0.736,129.99200000000002,audio_features,5veqd9i6rC4EUvvGp5axr4,spotify:track:5veqd9i6rC4EUvvGp5axr4,https://api.spotify.com/v1/tracks/5veqd9i6rC4EUvvGp5axr4,https://api.spotify.com/v1/audio-analysis/5veqd9i6rC4EUvvGp5axr4,266619,4
Ali Yasini,In Rooza,18576611,21729,Dec 23 2018,"این روزا
وقتی یادت میوفتم می گیره این قلبم
توی خاطره هام دنبال تو می گردم
خودت بگو نباشی میمونه چی از من
با همه می جنگم
آخ نمی دونی چقدر درد می کنه این جای خالیت
دست بردار بی خیال دل کندن از تو کار ما نیست
همش رد میشی از سرم مثل سایه باهامی

اینجوری نکن با من
تو که میدونی من چقدر دوست دارم
نامرد
بیا بسازیم این دیوونرو باهم
دوباره باهم...
اینجوری نکن با من
تو که میدونی من چقدر دوست دارم
نامرد
بیا بسازیم این دیوونرو باهم
دوباره باهم

هرچی که اومدم جلو تو دور شدی از من
نمیدونم کجای راهو اشتباه رفتم
از این که از دستت بدم
از این که تنهام کنی می ترسم

اینجوری نکن با من
تو که میدونی من چقدر دوست دارم
نامرد
بیا بسازیم این دیوونرو باهم
دوباره باهم
اینجوری نکن با من
تو که میدونی من چقدر دوست دارم
نامرد
بیا بسازیم این دیوونرو باهم
دوباره باهم",36NQKpAesfKmcEBTkALbhM,28,0.667,0.654,7,-5.18,0,0.0587,0.32299999999999995,0.0,0.0874,0.643,108.022,audio_features,36NQKpAesfKmcEBTkALbhM,spotify:track:36NQKpAesfKmcEBTkALbhM,https://api.spotify.com/v1/tracks/36NQKpAesfKmcEBTkALbhM,https://api.spotify.com/v1/audio-analysis/36NQKpAesfKmcEBTkALbhM,211162,4
Amir Tataloo,Timar,18503873,19574,Dec 16 2016,"من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو
من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو

توی باغچه ی قلبِ من ، بی تو خارَم نمیشِکُفت
با تو آرومَم تو یه فرشته ای ، به تو آدم نمیشه گفت
توی بازیِ این روزا ، تو یه راه مخفیِ نابی
نمیدونم چطور نورِت یهو ، به این مار افعیِ تابید

من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو
من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو

گُلِ سرخِ لبای تو یه دَمنوشه و آروم میکنه هُرمِ هوای تو منو
دِلَم مُرده برای تو نرو ، پِیکرَم میگیره با تو فُرمِ عاشق شدنو
بلندگوی صدای تو برام مِثِه یه گهواره ی موزیکه
با تو دورَم از این دنیا و انگار که تو آغوشِت یه سیاره ی کوچیکه

من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو
من در اختیارِ تو بیا این تَن و ببرِش تیمارِش کن
اون بی تو قلبِش بیماره چون نفَسِشی بیا بِشکَنِش سیگارِشو",0pY3qpPRVtzWRa9EVmyyq4,25,0.821,0.75,11,-5.537999999999999,0,0.0669,0.0322,0.0,0.0865,0.6609999999999999,121.98100000000001,audio_features,0pY3qpPRVtzWRa9EVmyyq4,spotify:track:0pY3qpPRVtzWRa9EVmyyq4,https://api.spotify.com/v1/tracks/0pY3qpPRVtzWRa9EVmyyq4,https://api.spotify.com/v1/audio-analysis/0pY3qpPRVtzWRa9EVmyyq4,236971,4
Googoosh,Hamsafar,18493400,15189,Feb 13 2013,"تو از کدوم قصه ای که خواستنت عادته
نبودنت فاجعه بودنت امنیته
تو از کدوم سرزمین تو از کدوم هوایی
که از قبیله ی من یه آسمون جدایی

اهل هر جا که باشی قاصد شکفتنی
توی بهت و دغدغه ناجی قلب منی
پاکی آبی یا ابر نه خدایا شبنمی
قد آغوش منی نه زیادی نه کمی

منو با خودت ببر ای تو تکیه گاه من
خوبه مثل تن تو با تو همسفر شدن
منو با خودت ببر من به رفتن قانعم
خواستنی هر چی که هست
تو بخوای من قانعم

ای بوی تو گرفته تن پوش کهنه ی من
چه خوبه با تو رفتن رفتن همیشه رفتن
چه خوبه مثل سایه همسفر تو بودن
هم قدم جاده ها تن به سفر سپردن

چی می شد شعر سفر بیت آخرین نداشت
عمر پوچ من و تو دم واپسین نداشت
آخر شعر سفر آخر عمر منه
لحظه ی مردن من لحظه ی رسیدنه

منو با خودت ببر ای تو تکیه گاه من
خوبه مثل تن تو با تو همسفر شدن
منو با خودت ببر من حریص رفتنم
عاشق فتح افق دشمن برگشتنم

منو با خودت ببر منو با خودت ببر",6Nq1C0k570PSpgzvr11b17,30,0.449,0.461,7,-10.975999999999999,0,0.0367,0.634,0.0,0.29600000000000004,0.415,134.385,audio_features,6Nq1C0k570PSpgzvr11b17,spotify:track:6Nq1C0k570PSpgzvr11b17,https://api.spotify.com/v1/tracks/6Nq1C0k570PSpgzvr11b17,https://api.spotify.com/v1/audio-analysis/6Nq1C0k570PSpgzvr11b17,267667,4
Wantons,Fada Saret,18469893,25065,Mar 21 2015,"فدای سرت نباشه غمت
نری و یادت رفته باشه تنت
نشینه خاکستر کنار لبت
فدای سرت عزیزم نباشه غمت

فدای سرت نباشه غمت
نری و یادت رفته باشه تنت
نشینه خاکستر کنار لبت
فدای سرت عزیزم نباشه غمت

فدای سرت ، برای همه
شبا که سره هر چیزی کوچیکی بود
دعوا یه سره گفتی مشکل منم دیدی رفتم
الان بهتره ، حواست جمعه؟
من چی؟ نه من که نمیشم به همین راحتی وابسته
مثل زیپ شلوار تنت این بی مصرف ارزششو نداره خره
خودش صد مدل بدتر از تو کلافه تره
خلاصه گ.ه سگم با ..سای دورو ورم
رفیقام میگیرن سراغ تورو ازم
یادم میاد اون شب تو اتاق که تورو زدم
فدای سرت عزیزم نباشه غمت
نبینم شدی معتاده کُک و علف
تیکه کلمات همه فُشای رک و بدن
از دید هر پسری خوراکه جلو عقب
خداحافظ گُل ِ پر پر
سرامون داغ رو هم فقط می شد لبامون باز
نرو زوده شب بمون در گوش ِ من بخون
حالا میگی کاش یادم میرفتی ولی
من یادم نیست دقیقاً
آخرین باری که به شوخیات واقعاً میخندیدم
نامردی کردی ولی
من واقعاً بی تقصیرم
الان بخوای هم نیس سمی رفت
تو ام برو با هرکی رفتی ام
ولی بدون..
فدای سرت نباشه غمت
نری و یادت رفته باشه تنت
نشینه خاکستر کنار لبت
فدای سرت عزیزم نباشه غمت
فدای سرت نباشه غمت
نری و یادت رفته باشه تنت
نشینه خاکستر کنار لبت
فدای سرت عزیزم نباشه غمت

فدا سرت اگه به چِشَم نمیاد اون استیل تنت
اگه تو موندی و یه کشتی که غرق
اگه تنها چشی که تو این خونه زول زده بهت چشمیه دره
واسم حیف نی یه ذره که
دیگه تو بغلم قصه شب نخونی
بدهکاریاتو به من حتی قسطشم نتونی بدیو
واسه اینکه بیرون تا نصف شب نمونی
صب بغل یکی پاشی که اسمشم ندونی
نبینم اون روزتو
نبینم مستیاتو
نبینم انقد چت باشی که طلف شی تا صب
نبینم بُریدی
نبینم بخیه رو مچت
نبینم حک شده حرف بقیه رو پشتت
نبینم اون روزتو که پُر باشه از یکی دلت
وقتی مثبتو میگیری از بیبی چکت
زنگ بزنی عر بزنی اشک بریزی یه تک
جای چته پدی چته
بگی بهم پدی چمه",7crT2PEjVqn2pMgatJoLj9,32,0.8290000000000001,0.45799999999999996,6,-10.294,0,0.115,0.306,0.0012699999999999999,0.109,0.17800000000000002,93.96600000000001,audio_features,7crT2PEjVqn2pMgatJoLj9,spotify:track:7crT2PEjVqn2pMgatJoLj9,https://api.spotify.com/v1/tracks/7crT2PEjVqn2pMgatJoLj9,https://api.spotify.com/v1/audio-analysis/7crT2PEjVqn2pMgatJoLj9,209386,4
Mohammad Alizadeh,Bargardi Ey Kash,18453735,19444,Nov 4 2019,"چشام بارونیه دست خودم نیست که
تو در می ری ازم
شونم و می گیره غم
آخ چقد بد عاشقم
گره خوردم به عطر موی خوش رنگت مثل زنجیر عشق
تا میام وایسم رو پام جونم و میگیره عشق

گوشی تو دستمه یه ریز
پیش عکست میخوابم منه مریض
همه حرفامو گفتم فقط یه چیز
بیا هر جور میخوای باش
پشت فرمون حواسه پرت
منو دوست داشتن تو دیوونه کرد
تو دل کی برم تو هوای سرد
یهو برگردی ای کاش

لااقل یه حرفی بهم بزن که شاید امشب و بخوابم
من یه ماهیم تو آرزوی قلاب مرده روی آبم

گوشی تو دستمه یه ریز
پیش عکست میخوابم منه مریض
همه حرفامو گفتم فقط یه چیز
بیا هر جور میخوای باش
گوشی تو دستمه یه ریز
پیش عکست میخوابم منه مریض
همه حرفامو گفتم فقط یه چیز
بیا هر جور میخوای باش
پشت فرمون حواسه پرت
منو دوست داشتن تو دیوونه کرد
تو دل کی برم تو هوای سرد
یهو برگردی ای کاش

گوشی تو دستمه یه ریز
همه حرفامو گفتم فقط یه چیز
بیا هرجور میخوای باش
پشت فرمون حواسه پرت
تو دل کی برم تو هوای سرد
یهو برگردی ای کاش",4XHGA7ViQ31S628Tm41ZJG,29,0.8079999999999999,0.7759999999999999,4,-6.202000000000001,0,0.0889,0.0987,1.3500000000000001e-05,0.179,0.693,115.024,audio_features,4XHGA7ViQ31S628Tm41ZJG,spotify:track:4XHGA7ViQ31S628Tm41ZJG,https://api.spotify.com/v1/tracks/4XHGA7ViQ31S628Tm41ZJG,https://api.spotify.com/v1/audio-analysis/4XHGA7ViQ31S628Tm41ZJG,231026,4
Sasy,Shans,18442096,18340,Mar 7 2015,"تو میخواستی اَ من یه آدم دیگه بسازی
من میدونستم نمیتونیم با هم دیگه بسازیم
صبر میکردم، لج میکردی
من میدونستم بری دیگه بر نمیگردی

تو هم که رفتی ای بابا
ما دست رو قلب هرکی که گذاشتیم
فرداش ولمون کرد ما شانس نداشتیم

که نداشتیم تو نذاشتی
تو یه زندانی میخواستی
صبر طولانی میخواستی
با هم نمیساختیم

تو فکر میکردی که بری
دیگه پا نمیگیره این عاشق دیوونه
حالا حالا ها پیگیره

فکر میکردی که بعد از تو قید دنیامو زدم
نمیدونستی منم فراموشی بلدم

حالا تنهایی بساز با اشکات با شکات
قلبت میفهمه به زودی کیو از دست داد

طفلکی اونکه الان شبها تویی همراش
فکر میکنه دوستش داری میگی نمیذاری تنهاش

تو هم که رفتی ای بابا
ما دست رو قلب هرکی که گذاشتیم
فرداش ولمون کرد ما شانس نداشتیم

که نداشتیم تو نذاشتی
تو یه زندانی میخواستی
صبر طولانی میخواستی
با هم نمیساختیم

تو هم که رفتی ای بابا
ما دست رو قلب هرکی که گذاشتیم
فرداش ولمون کرد ما شانس نداشتیم

که نداشتیم تو نذاشتی
تو یه زندانی میخواستی
صبر طولانی میخواستی
با هم نمیساختیم",2SsQjjAQUU1KHeobxt20Q4,21,0.77,0.909,11,-3.2539999999999996,0,0.19399999999999998,0.10400000000000001,6.55e-06,0.366,0.644,125.99600000000001,audio_features,2SsQjjAQUU1KHeobxt20Q4,spotify:track:2SsQjjAQUU1KHeobxt20Q4,https://api.spotify.com/v1/tracks/2SsQjjAQUU1KHeobxt20Q4,https://api.spotify.com/v1/audio-analysis/2SsQjjAQUU1KHeobxt20Q4,184346,4
Donya,Por Hashiyeh,18401919,18748,Feb 7 2020,"(دنیا)
شر و شور و شیطون و پرحاشیه
تو زرنگی و منم اون که ناشیه
صورتِ مینیاتوری و دل آهنی
خدا میدونه چی پشت نقاشیه

(آنیتا)
چهره ی فریبندت و طعم شیرین خندت
دست شیطونو بستی یا چند وقته شده بندت
میدونی چقد پرپر زدم که از دست نری

(آنیتا و دنیا)
تو قفس میساختی از عشق واسه این پرندت

(دنیا)
همش یه چیزی کم بود بین من و تو انگار
از من ساده اصرار از تو یه ریز انکار
همش یه چیزی کم بود تو حالت نگاهت

(آنیتا)
همش یه حالی بودی
همش یه حالی داشتم
اصلا چرا من این قدر عمرمو پات گذاشتم
حالا که نیستی فکر کن به کار اشتباهت


(آنیتا)
شر و شور و شیطون و پرحاشیه
تو زرنگی و منم اون که ناشیه
صورت مینیاتوری و دل آهنی
خدا میدونه چی پشت نقاشیه

(دنیا)
چهره ی فریبندت و طعم شیرین خندت
دست شیطون و بستی یا چند وقته شده بندت

(آنیتا)
میدونی چقد پرپر زدم که از دست نری
تو قفس میساختی از عشق واسه این پرندت

همش یه چیزی کم بود بین من و تو انگار
از من ساده اصرار از تو یه ریز انکار
همش یه چیزی کم بود تو حالت نگاهت

(دنیا)
همش یه حالی بودی
همش یه حالی داشتم
اصلا چرا من این قدر عمرمو پات گذاشتم
حالا که نیستی فکر کن به کار اشتباهت",0WY0ZaVu0a6ruxG0R7iQz7,33,0.7170000000000001,0.768,7,-4.638999999999999,0,0.138,0.0221,0.0,0.14300000000000002,0.645,113.992,audio_features,0WY0ZaVu0a6ruxG0R7iQz7,spotify:track:0WY0ZaVu0a6ruxG0R7iQz7,https://api.spotify.com/v1/tracks/0WY0ZaVu0a6ruxG0R7iQz7,https://api.spotify.com/v1/audio-analysis/0WY0ZaVu0a6ruxG0R7iQz7,190172,4
Masoud Sadeghloo,Dorehami,18391257,21534,Oct 23 2016,"بین چجوری نشسته عطرتو توی خونه
ببین دلی که گذاشتی تنها چجوری خونه
به این دیوونه تو بال پرواز دادی که اینجاس
پری که وا شد با دو تا دستات ببین چه تنهاس
ببین گرفته بارون دیوونه کجایی
به این دیوونه گفتی نمیاد جدایی
بگیر دستامو بازم تو دستای مریضت
هنوزم خاطراتت نمرده عزیزه
ببین گرفته بارون دیوونه کجایی
به این دیوونه گفتی نمیاد جدایی
بگیر دستامو بازم تو دستای مریضت
هنوزم خاطراتت نمرده عزیزه
با تو انگار رو ابرا بودم
همه انگار دور از ما بودن
با تو دنیام آروم میشد
انگار رو موهام بارون میخورد
ولی ول کردی رفتی
همه چیو حیف دستی دستی
دیگه واست مهم نیست
نه که بود تقصیر از کی
بیخیال باش هر چی میاد سرم
بقیه م که از تو بیخیال ترن
من شدم یه تنهای عصبی
که مشتاش میزنه به دیوار ترک
ببین گرفته بارون دیوونه کجایی
به این دیوونه گفتی نمیاد جدایی
بگیر دستامو بازم تو دستای مریضت
هنوزم خاطراتت نمرده عزیزه
ببین نشسته غم توی دنیام
چشامو بستن این سیل اشکام
ببین چجوری برا تو مردم
بیا که بدجوری کم آوردم
ببین گرفته بارون کجایی
ببین گرفته بارون دیوونه کجایی
به این دیوونه گفتی نمیاد جدایی
بگیر دستامو بازم تو دستای مریضت
هنوزم خاطراتت نمرده عزیزه
ببین گرفته بارون دیوونه کجایی
به این دیوونه گفتی نمیاد جدایی
بگیر دستاموبازم تو دستای مریضت
هنوزم خاطراتت نمرده عزیزه",2szVF753GwJYTvEp5XggbP,31,0.516,0.506,7,-4.529,0,0.0502,0.8009999999999999,0.0,0.18899999999999997,0.94,87.944,audio_features,2szVF753GwJYTvEp5XggbP,spotify:track:2szVF753GwJYTvEp5XggbP,https://api.spotify.com/v1/tracks/2szVF753GwJYTvEp5XggbP,https://api.spotify.com/v1/audio-analysis/2szVF753GwJYTvEp5XggbP,109166,4
Ebi,Pooste Shir,18370631,17981,Feb 19 2013,"قلب تو قلب پرنده، پوستت اما پوست شیر
زندون تن و رها کن، ای پرنده پر بگیر

اون ور جنگل تن سبز، پشت دشت سر به دامن
اون ور روزای تاریک، پشت این شبای روشن

برای باور بودن، جایی شاید باشه شاید
برای لمس تن عشق، کسی باید باشه باید

که سر خستگیاتو، به روی سینه بگیره
برای دلواپسی هات، واسه سادگیت بمیره

قلب تو قلب پرنده، پوستت اما پوست شیر
زندون تن و رها کن، ای پرنده پر بگیر

حرف تنهایی قدیمی، اما تلخ و سینه سوزه
اولین و آخرین حرف، حرف هر روز و هنوزه

تنهایی شاید یه راهه، راهیه تا بی نهایت
قصه ی همیشه تکرار، هجرت و هجرت و هجرت

اما تو این راه که همراه، جز هجوم خار و خس نیست
کسی شاید باشه شاید، کسی که دستاش قفس نیست

قلب تو قلب پرنده، پوستت اما پوست شیر
زندون تن و رها کن، ای پرنده پر بگیر",7c9vvLrzTV5KhhaOcS5ztP,35,0.285,0.445,11,-9.309,0,0.038,0.73,0.0,0.153,0.39799999999999996,89.286,audio_features,7c9vvLrzTV5KhhaOcS5ztP,spotify:track:7c9vvLrzTV5KhhaOcS5ztP,https://api.spotify.com/v1/tracks/7c9vvLrzTV5KhhaOcS5ztP,https://api.spotify.com/v1/audio-analysis/7c9vvLrzTV5KhhaOcS5ztP,191773,4
Aron Afshar,Delshooreh,18362553,17854,May 18 2019,"شاید برای تو کمی سخت است
بفهمی حال من را
باید شبیه من کمی دیوانه باشی
بفهمی حال من را
من حاضرم از عشق تو چتر بر سر بارون بگیرم
من بیخیال زنده موندن حاضرم با تو بمیرم
من بیخیال زنده موندن حاضرم با تو بمیرم

بی تو آوار شدم
از همه بیزار شدم
‌ نیستی و من خواب ندارم
آخرش باخت دلم
با همه چیت ساخت دلم
نیستی و من تاب ندارم
بی تو آوار شدم
از همه بیزار شدم
‌ نیستی و من خواب ندارم
آخرش باخت دلم
با همه چیت ساخت دلم
نیستی و من تاب ندارم

اگه با من نباشی میخوام دنیا نباشه
به این دلشوره ها عادت ندارم
محاله بی تو من طاقت بیارم
من دلواپس و تنها نذارم
شب های بی قراری چقدر چشم انتظاری
یه کاری کن یکم آروم بگیرم
تو دنیای خودم بی تو اسیرم
منه عاشق نذار تنها بمیرم

بی تو آوار شدم
از همه بیزار شدم
‌ نیستی و من خواب ندارم
آخرش باخت دلم
با همه چیت ساخت دلم
نیستی و من تاب ندارم
بی تو آوار شدم
از همه بیزار شدم
نیستی و من خواب ندارم
آخرش باخت دلم
با همه چیت ساخت دلم
نیستی و من تاب ندارم",5FujAqUH5f8uaKb8JqDNXo,26,0.363,0.61,3,-4.456,0,0.0342,0.895,0.0,0.10300000000000001,0.284,90.24799999999999,audio_features,5FujAqUH5f8uaKb8JqDNXo,spotify:track:5FujAqUH5f8uaKb8JqDNXo,https://api.spotify.com/v1/tracks/5FujAqUH5f8uaKb8JqDNXo,https://api.spotify.com/v1/audio-analysis/5FujAqUH5f8uaKb8JqDNXo,211737,3
Hoorosh Band,Ashegham Kardi,18310253,20813,Jul 7 2017,"من با تو زیر بارونا خسیم
برگشتنو من که بلد نیستم
تو یاد من دادی همه چیزو
نباشی بی تو تا ابد نیستم

غم با تو قهره دیگه با این دل
ببین چشام چجوری باریده
راضی به بازیتم همه جوره
بازیه تو عالیه با این دل

عاشقم آخه عاشقم باشه کم نباشه غم
عاشقم آخه عاشقم باشه کم نباشه غم

با تو میشه زندگی رو باطل کرد
منه بی کله رو عاشق کرد
نمیشه جاده رو با یک رفت
با تو میشه سالم دله بیمارم
میشه رفت تو در و دیوارم
واسه تو جونمو میذارم

عاشقم آخه عاشقم باشه کم نباشه غم
عاشقم آخه عاشقم باشه کم نباشه غم",70ByGh3y5Ch4rL1FgBttiu,45,0.818,0.679,2,-5.528,0,0.11,0.18899999999999997,0.0,0.257,0.828,101.961,audio_features,70ByGh3y5Ch4rL1FgBttiu,spotify:track:70ByGh3y5Ch4rL1FgBttiu,https://api.spotify.com/v1/tracks/70ByGh3y5Ch4rL1FgBttiu,https://api.spotify.com/v1/audio-analysis/70ByGh3y5Ch4rL1FgBttiu,182712,4
Amirabbas Golab,Eshghe To,18280133,21099,Jan 14 2016,"ببین چقدر تغییر کردم، با وقتی که عاشق نبودم
یعد از تو یک ثانیه حتی، اون آدم سابق نبودم

ربطی به تیپ و مد نداشتم، رویات دنیامو عوض کرد
افسردگی جاشو به تب داد، عشق تو قرصامو عوض کرد

من رو از آینده نترسون، باید از این وابسته تر شم
از عشق وحشتی ندارم، حتی اگه باید پدر شم
حتی اگه باید پدر شم

باعث و بانی تموم این شبای من تویی
عشق تو پابندم کرد، عشق تو خوانندم کرد
آخرش اما چی شد؟ عشق تو بازندم کرد

عشق تو پابندم کرد عشق تو خوانندم کرد
آخرش اما چی شد؟ عشق تو بازندم کرد

قبل از تو دوس داشتم خودمو، اهل خود آزاری نبودم
این سرفه ها رو از تو دارم، قبل از تو سیگاری نبودم

جامو توی قلبت نگه دار، حتی اگه پیشم نباشی
من شرط میبندم از این هم، دیوونه تر میشم نباشی

باعث و بانی تموم این شبای من تویی
عشق تو پابندم کرد عشق تو خوانندم کرد
آخرش اما چی شد؟ عشق تو بازندم کرد

عشق تو پابندم کرد عشق تو خوانندم کرد
آخرش اما چی شد؟ عشق تو بازندم کرد",0k9nmFWQU6YiwwJyig8L3Q,17,0.61,0.455,9,-7.617999999999999,0,0.0461,0.725,0.0,0.0771,0.371,131.939,audio_features,0k9nmFWQU6YiwwJyig8L3Q,spotify:track:0k9nmFWQU6YiwwJyig8L3Q,https://api.spotify.com/v1/tracks/0k9nmFWQU6YiwwJyig8L3Q,https://api.spotify.com/v1/audio-analysis/0k9nmFWQU6YiwwJyig8L3Q,229277,4
Sirvan Khosravi,Khaterate To - Unplugged (Tehran 2015),18264837,32295,Nov 11 2014,"برگای زرد، منو یاد تو میندازن
چه زود رسید پاییز بازم
اما اینبار تو مال من، نیستی

روزا دارن، آروم آروم سرد میشن
غروبا دلگیرترن
همه دنیا بهم میگن، نیستی

تو راحت از عشقم، گذشتی و بازم
من آرزوم اینه، برگردی پیشم

همیشه تو ذهنم، میمونی اما من
تو خاطرات تو، کم کم گم میشم
کم کم گم میشم

اون روزی که، خاطراتت از آرزوهات بیشتر بشه
اون روز دیگه، پیر شده قلب تو
واسه همیشه

تورو دیدن، زیر بارون با تو خندیدن
مثل یه خوابه واسه من
کاش بازم خواب تو ببینم

تو راحت از عشقم، گذشتی و بازم
من آرزوم اینه، برگردی پیشم

همیشه تو ذهنم، میمونی اما من
تو خاطرات تو، کم کم گم میشم
کم کم گم میشم

کم کم گم میشم
گم میشم، گم میشم
کم کم گم میشم",6cQn0DDWybQJ0bWFWLs8y7,27,0.528,0.613,1,-7.76,1,0.0309,0.504,4.2999999999999995e-06,0.6679999999999999,0.384,79.98100000000001,audio_features,6cQn0DDWybQJ0bWFWLs8y7,spotify:track:6cQn0DDWybQJ0bWFWLs8y7,https://api.spotify.com/v1/tracks/6cQn0DDWybQJ0bWFWLs8y7,https://api.spotify.com/v1/audio-analysis/6cQn0DDWybQJ0bWFWLs8y7,287714,4
Omid Hajili,Delbar,18216526,22604,Mar 12 2013,"اگه دل دلبرو ، دل تویی ، دلبر کدام است
بگو دلبر تویی،غیر تو دلبر چرا هست؟
دلی دارم خراب و خریدار محبت بگو دلبر تویی، دلبری کن تا قیامت
نگاه عاشقم، نقش بسته در نگاهت
بگو دلبر تویی تا که باشم سر به راهت
من عاشق برای دیدن تو بیقرارم
بگو دلبر تویی، عاشقم، چشم انتظارم
اگه تو دلبری داری دل منو میبری
عاشقم کردی و میکشی منو هر وری
اگه تو دلبری داری دل منو میبری
واسه داشتنت خودمو میزنم به هردری
ای جان، با من باش",118btYEWHaShDDqSPoAaHE,22,0.804,0.9059999999999999,2,-4.412,0,0.11599999999999999,0.27399999999999997,0.00212,0.0493,0.8909999999999999,130.096,audio_features,118btYEWHaShDDqSPoAaHE,spotify:track:118btYEWHaShDDqSPoAaHE,https://api.spotify.com/v1/tracks/118btYEWHaShDDqSPoAaHE,https://api.spotify.com/v1/audio-analysis/118btYEWHaShDDqSPoAaHE,184490,4
